,time_stats.send_recv.min,time_stats.send_recv.max,time_stats.send_recv.mean,time_stats.send_recv.median,time_stats.send_recv.std,rank,num_workers,size,collective,devices_per_node,max_devices_per_node
45,0.07100000000000001,0.073,0.07200000000000001,0.07200000000000001,0.0008164965809277211,0,2,370688,send_recv,1,8
46,0.07,0.074,0.07200000000000001,0.07200000000000001,0.0016329931618554478,0,2,378880,send_recv,1,8
47,0.07200000000000001,0.076,0.07466666666666667,0.076,0.001885618083164122,0,2,387072,send_recv,1,8
48,0.07,0.077,0.07266666666666667,0.07100000000000001,0.003091206165165231,0,2,395264,send_recv,1,8
49,0.074,0.075,0.07433333333333332,0.074,0.00047140452079103207,0,2,403456,send_recv,1,8
50,0.077,0.081,0.07966666666666666,0.081,0.0018856180831641283,0,2,411648,send_recv,1,8
51,0.078,0.085,0.08133333333333333,0.081,0.002867441755680878,0,2,419840,send_recv,1,8
52,0.08,0.089,0.083,0.08,0.004242640687119282,0,2,428032,send_recv,1,8
53,0.084,0.08700000000000001,0.08566666666666667,0.08600000000000001,0.0012472191289246482,0,2,436224,send_recv,1,8
54,0.081,0.08600000000000001,0.08366666666666667,0.084,0.0020548046676563273,0,2,444416,send_recv,1,8
55,0.083,0.096,0.08833333333333333,0.08600000000000001,0.005557777333511021,0,2,452608,send_recv,1,8
56,0.08700000000000001,0.099,0.09166666666666667,0.089,0.005249338582674541,0,2,460800,send_recv,1,8
57,0.08700000000000001,0.093,0.09066666666666667,0.092,0.0026246692913372664,0,2,468992,send_recv,1,8
58,0.08600000000000001,0.09,0.08766666666666667,0.08700000000000001,0.00169967317119759,0,2,477184,send_recv,1,8
59,0.084,0.093,0.09000000000000001,0.093,0.004242640687119282,0,2,485376,send_recv,1,8
60,0.08700000000000001,0.09,0.08833333333333333,0.088,0.0012472191289246432,0,2,493568,send_recv,1,8
61,0.088,0.094,0.09133333333333334,0.092,0.0024944382578492965,0,2,501760,send_recv,1,8
62,0.084,0.098,0.09066666666666667,0.09,0.005734883511361751,0,2,509952,send_recv,1,8
63,0.091,0.1,0.09600000000000002,0.097,0.0037416573867739447,0,2,518144,send_recv,1,8
64,0.091,0.095,0.09233333333333334,0.091,0.0018856180831641283,0,2,526336,send_recv,1,8
65,0.095,0.095,0.09500000000000001,0.095,1.3877787807814457e-17,0,2,534528,send_recv,1,8
66,0.095,0.099,0.09733333333333334,0.098,0.0016996731711975965,0,2,542720,send_recv,1,8
67,0.101,0.107,0.10433333333333333,0.105,0.00249443825784929,0,2,550912,send_recv,1,8
68,0.088,0.101,0.09600000000000002,0.099,0.005715476066494087,0,2,559104,send_recv,1,8
69,0.097,0.10400000000000001,0.10066666666666668,0.101,0.002867441755680878,0,2,567296,send_recv,1,8
70,0.1,0.111,0.10500000000000002,0.10400000000000001,0.00454606056566195,0,2,575488,send_recv,1,8
71,0.10300000000000001,0.109,0.10566666666666667,0.105,0.0024944382578492913,0,2,583680,send_recv,1,8
72,0.105,0.107,0.106,0.106,0.0008164965809277268,0,2,591872,send_recv,1,8
73,0.094,0.109,0.10166666666666668,0.10200000000000001,0.006128258770283412,0,2,600064,send_recv,1,8
74,0.099,0.116,0.10866666666666668,0.111,0.007133644853010899,0,2,608256,send_recv,1,8
75,0.098,0.11,0.105,0.107,0.005099019513592783,0,2,616448,send_recv,1,8
76,0.097,0.109,0.105,0.109,0.005656854249492379,0,2,624640,send_recv,1,8
77,0.101,0.113,0.10766666666666667,0.109,0.004988876515698587,0,2,632832,send_recv,1,8
78,0.10200000000000001,0.11900000000000001,0.11166666666666668,0.114,0.007133644853010899,0,2,641024,send_recv,1,8
79,0.105,0.115,0.111,0.113,0.0043204937989385775,0,2,649216,send_recv,1,8
80,0.10300000000000001,0.111,0.10833333333333334,0.111,0.00377123616632825,0,2,657408,send_recv,1,8
81,0.10400000000000001,0.11800000000000001,0.11,0.108,0.005887840577551898,0,2,665600,send_recv,1,8
82,0.112,0.121,0.11599999999999999,0.115,0.0037416573867739386,0,2,673792,send_recv,1,8
83,0.111,0.129,0.123,0.129,0.008485281374238571,0,2,681984,send_recv,1,8
84,0.107,0.12,0.11566666666666665,0.12,0.006128258770283411,0,2,690176,send_recv,1,8
85,0.108,0.123,0.11766666666666666,0.122,0.0068475461947247115,0,2,698368,send_recv,1,8
86,0.111,0.132,0.12233333333333334,0.124,0.00865383665716478,0,2,706560,send_recv,1,8
87,0.12,0.125,0.122,0.121,0.0021602468994692888,0,2,714752,send_recv,1,8
88,0.111,0.127,0.12,0.122,0.006683312551921141,0,2,722944,send_recv,1,8
89,0.105,0.129,0.12066666666666666,0.128,0.011085526098877264,0,2,731136,send_recv,1,8
90,0.113,0.131,0.124,0.128,0.007874007874011811,0,2,739328,send_recv,1,8
91,0.121,0.132,0.128,0.131,0.004966554808583784,0,2,747520,send_recv,1,8
92,0.116,0.131,0.125,0.128,0.00648074069840786,0,2,755712,send_recv,1,8
93,0.126,0.137,0.13266666666666668,0.135,0.004784233364802446,0,2,763904,send_recv,1,8
94,0.122,0.131,0.126,0.125,0.0037416573867739447,0,2,772096,send_recv,1,8
95,0.126,0.14,0.131,0.127,0.006377042156569669,0,2,780288,send_recv,1,8
96,0.12,0.127,0.12333333333333334,0.123,0.002867441755680878,0,2,788480,send_recv,1,8
97,0.124,0.133,0.12933333333333333,0.131,0.0038586123009300786,0,2,796672,send_recv,1,8
98,0.126,0.146,0.135,0.133,0.008286535263104031,0,2,804864,send_recv,1,8
99,0.123,0.14200000000000002,0.13233333333333333,0.132,0.007760297817881884,0,2,813056,send_recv,1,8
100,0.128,0.137,0.13266666666666668,0.133,0.0036817870057290905,0,2,821248,send_recv,1,8
101,0.124,0.14300000000000002,0.13366666666666668,0.134,0.007760297817881884,0,2,829440,send_recv,1,8
102,0.14,0.14400000000000002,0.14200000000000002,0.14200000000000002,0.0016329931618554536,0,2,837632,send_recv,1,8
103,0.132,0.149,0.14233333333333334,0.146,0.007408703590297617,0,2,845824,send_recv,1,8
104,0.138,0.148,0.14300000000000002,0.14300000000000002,0.004082482904638622,0,2,854016,send_recv,1,8
105,0.129,0.146,0.1376666666666667,0.138,0.006944222218666548,0,2,862208,send_recv,1,8
106,0.135,0.153,0.14433333333333334,0.145,0.007363574011458168,0,2,870400,send_recv,1,8
107,0.136,0.154,0.14333333333333334,0.14,0.007717224601860144,0,2,878592,send_recv,1,8
108,0.14,0.15,0.14566666666666667,0.147,0.004189935029992169,0,2,886784,send_recv,1,8
109,0.139,0.153,0.14633333333333334,0.147,0.005734883511361744,0,2,894976,send_recv,1,8
110,0.138,0.149,0.14533333333333334,0.149,0.0051854497287013405,0,2,903168,send_recv,1,8
111,0.146,0.152,0.149,0.149,0.00244948974278318,0,2,911360,send_recv,1,8
112,0.145,0.153,0.15,0.152,0.0035590260840104404,0,2,919552,send_recv,1,8
113,0.14100000000000001,0.153,0.14733333333333334,0.148,0.004921607686744459,0,2,927744,send_recv,1,8
114,0.14100000000000001,0.163,0.15,0.146,0.009416297927883689,0,2,935936,send_recv,1,8
115,0.147,0.163,0.153,0.149,0.007118052168020881,0,2,944128,send_recv,1,8
116,0.14,0.163,0.14966666666666667,0.146,0.009741092797468305,0,2,952320,send_recv,1,8
117,0.145,0.161,0.15266666666666664,0.152,0.006548960901462839,0,2,960512,send_recv,1,8
118,0.149,0.168,0.15733333333333333,0.155,0.007930251502246887,0,2,968704,send_recv,1,8
119,0.149,0.165,0.156,0.154,0.006683312551921147,0,2,976896,send_recv,1,8
120,0.148,0.163,0.15566666666666665,0.156,0.006128258770283417,0,2,985088,send_recv,1,8
121,0.156,0.167,0.16066666666666665,0.159,0.004642796092394711,0,2,993280,send_recv,1,8
122,0.151,0.17200000000000001,0.15933333333333333,0.155,0.00910433352249845,0,2,1001472,send_recv,1,8
123,0.152,0.166,0.16066666666666665,0.164,0.006182412330330475,0,2,1009664,send_recv,1,8
124,0.152,0.17,0.15866666666666665,0.154,0.008055363982396388,0,2,1017856,send_recv,1,8
125,0.157,0.17200000000000001,0.16533333333333333,0.167,0.006236095644623242,0,2,1026048,send_recv,1,8
126,0.154,0.17200000000000001,0.16433333333333333,0.167,0.007586537784494036,0,2,1034240,send_recv,1,8
127,0.159,0.176,0.16533333333333333,0.161,0.007586537784494022,0,2,1042432,send_recv,1,8
128,0.157,0.168,0.16366666666666665,0.166,0.004784233364802446,0,2,1048576,send_recv,1,8
129,0.167,0.197,0.17800000000000002,0.17,0.01349073756323204,0,2,1081344,send_recv,1,8
130,0.164,0.19,0.17500000000000002,0.171,0.010984838035522717,0,2,1114112,send_recv,1,8
131,0.169,0.196,0.17933333333333334,0.17300000000000001,0.011897712198383162,0,2,1146880,send_recv,1,8
132,0.17500000000000002,0.183,0.17800000000000002,0.176,0.003559026084010432,0,2,1179648,send_recv,1,8
133,0.189,0.20500000000000002,0.19600000000000004,0.194,0.006683312551921147,0,2,1212416,send_recv,1,8
134,0.187,0.20500000000000002,0.19333333333333336,0.188,0.008259674462242584,0,2,1245184,send_recv,1,8
135,0.197,0.20700000000000002,0.20133333333333336,0.2,0.004189935029992182,0,2,1277952,send_recv,1,8
136,0.195,0.213,0.20366666666666666,0.203,0.007363574011458168,0,2,1310720,send_recv,1,8
137,0.199,0.233,0.21133333333333337,0.202,0.015369522511198006,0,2,1343488,send_recv,1,8
138,0.201,0.228,0.21266666666666667,0.209,0.011323525167642021,0,2,1376256,send_recv,1,8
139,0.20800000000000002,0.23700000000000002,0.21833333333333335,0.21,0.013224556283251586,0,2,1409024,send_recv,1,8
140,0.212,0.226,0.218,0.216,0.005887840577551903,0,2,1441792,send_recv,1,8
141,0.222,0.233,0.22733333333333336,0.227,0.004496912521077351,0,2,1474560,send_recv,1,8
142,0.227,0.247,0.2343333333333333,0.229,0.00899382504215469,0,2,1507328,send_recv,1,8
143,0.219,0.249,0.23066666666666666,0.224,0.01312334645668635,0,2,1540096,send_recv,1,8
144,0.224,0.241,0.23066666666666666,0.227,0.007408703590297617,0,2,1572864,send_recv,1,8
145,0.224,0.263,0.24233333333333332,0.24,0.016006942938057298,0,2,1605632,send_recv,1,8
146,0.234,0.261,0.24633333333333332,0.244,0.011145502331533658,0,2,1638400,send_recv,1,8
147,0.244,0.258,0.25,0.248,0.005887840577551903,0,2,1671168,send_recv,1,8
148,0.242,0.267,0.25266666666666665,0.249,0.010530379332620887,0,2,1703936,send_recv,1,8
149,0.246,0.28600000000000003,0.26133333333333336,0.252,0.017613126418163892,0,2,1736704,send_recv,1,8
150,0.255,0.28300000000000003,0.26466666666666666,0.256,0.012970050972229157,0,2,1769472,send_recv,1,8
151,0.253,0.272,0.265,0.27,0.008524474568362955,0,2,1802240,send_recv,1,8
152,0.258,0.277,0.26733333333333337,0.267,0.007760297817881884,0,2,1835008,send_recv,1,8
153,0.275,0.297,0.2826666666666667,0.276,0.010143416036468608,0,2,1867776,send_recv,1,8
154,0.277,0.29,0.282,0.279,0.005715476066494062,0,2,1900544,send_recv,1,8
155,0.272,0.28800000000000003,0.2813333333333334,0.28400000000000003,0.006798692684790386,0,2,1933312,send_recv,1,8
156,0.279,0.3,0.2866666666666667,0.281,0.009463379711052242,0,2,1966080,send_recv,1,8
157,0.28700000000000003,0.306,0.29433333333333334,0.29,0.008339997335464526,0,2,1998848,send_recv,1,8
158,0.292,0.3,0.29466666666666663,0.292,0.0037712361663282566,0,2,2031616,send_recv,1,8
159,0.28600000000000003,0.312,0.29633333333333334,0.291,0.011264496832477194,0,2,2064384,send_recv,1,8
160,0.28600000000000003,0.298,0.2936666666666667,0.297,0.005436502143433342,0,2,2097152,send_recv,1,8
161,0.28600000000000003,0.313,0.29533333333333334,0.28700000000000003,0.012498888839501768,0,2,2129920,send_recv,1,8
162,0.295,0.332,0.31033333333333335,0.304,0.015755069730795313,0,2,2162688,send_recv,1,8
163,0.298,0.319,0.306,0.301,0.009273618495495711,0,2,2195456,send_recv,1,8
164,0.299,0.326,0.3096666666666667,0.304,0.011728408057172799,0,2,2228224,send_recv,1,8
165,0.303,0.331,0.313,0.305,0.01275408431313934,0,2,2260992,send_recv,1,8
166,0.323,0.334,0.32666666666666666,0.323,0.005185449728701353,0,2,2293760,send_recv,1,8
167,0.317,0.338,0.328,0.329,0.008602325267042634,0,2,2326528,send_recv,1,8
168,0.327,0.334,0.33,0.329,0.0029439202887759515,0,2,2359296,send_recv,1,8
169,0.332,0.361,0.34800000000000003,0.35100000000000003,0.012027745701779134,0,2,2392064,send_recv,1,8
170,0.327,0.34700000000000003,0.3336666666666667,0.327,0.009428090415820642,0,2,2424832,send_recv,1,8
171,0.331,0.362,0.3433333333333333,0.337,0.013424687043734831,0,2,2457600,send_recv,1,8
172,0.341,0.371,0.3516666666666666,0.343,0.013695092389449411,0,2,2490368,send_recv,1,8
173,0.341,0.362,0.35133333333333333,0.35100000000000003,0.00857645355351239,0,2,2523136,send_recv,1,8
174,0.34400000000000003,0.372,0.3546666666666667,0.34800000000000003,0.012364824660660923,0,2,2555904,send_recv,1,8
175,0.34600000000000003,0.375,0.361,0.362,0.011860297916438117,0,2,2588672,send_recv,1,8
176,0.358,0.378,0.36566666666666664,0.361,0.008806563209081946,0,2,2621440,send_recv,1,8
177,0.361,0.387,0.37766666666666665,0.385,0.011813363431112911,0,2,2654208,send_recv,1,8
178,0.369,0.369,0.369,0.369,0.0,0,2,2686976,send_recv,1,8
179,0.362,0.377,0.36833333333333335,0.366,0.006342099196813488,0,2,2719744,send_recv,1,8
180,0.374,0.39,0.38033333333333336,0.377,0.00694422221866656,0,2,2752512,send_recv,1,8
181,0.378,0.392,0.38433333333333336,0.383,0.005792715732327594,0,2,2785280,send_recv,1,8
182,0.389,0.40800000000000003,0.39566666666666667,0.39,0.008730533902472538,0,2,2818048,send_recv,1,8
183,0.392,0.402,0.39666666666666667,0.396,0.0041096093353126546,0,2,2850816,send_recv,1,8
184,0.388,0.41200000000000003,0.39633333333333337,0.389,0.01108552609887727,0,2,2883584,send_recv,1,8
185,0.395,0.40700000000000003,0.399,0.395,0.005656854249492386,0,2,2916352,send_recv,1,8
186,0.398,0.41000000000000003,0.40266666666666673,0.4,0.005249338582674546,0,2,2949120,send_recv,1,8
187,0.399,0.406,0.4013333333333334,0.399,0.003299831645537225,0,2,2981888,send_recv,1,8
188,0.406,0.424,0.41533333333333333,0.41600000000000004,0.0073635740114581585,0,2,3014656,send_recv,1,8
189,0.41000000000000003,0.422,0.4176666666666667,0.421,0.005436502143433342,0,2,3047424,send_recv,1,8
190,0.41200000000000003,0.435,0.4206666666666667,0.41500000000000004,0.010208928554075685,0,2,3080192,send_recv,1,8
191,0.419,0.431,0.424,0.422,0.00509901951359279,0,2,3112960,send_recv,1,8
192,0.429,0.439,0.4323333333333333,0.429,0.004714045207910321,0,2,3145728,send_recv,1,8
193,0.422,0.439,0.433,0.438,0.007788880963698622,0,2,3178496,send_recv,1,8
194,0.42,0.443,0.4346666666666667,0.441,0.010402991022884833,0,2,3211264,send_recv,1,8
195,0.432,0.443,0.43733333333333335,0.437,0.004496912521077351,0,2,3244032,send_recv,1,8
196,0.435,0.447,0.44166666666666665,0.443,0.004988876515698593,0,2,3276800,send_recv,1,8
197,0.439,0.468,0.4503333333333333,0.444,0.012657891697365028,0,2,3309568,send_recv,1,8
198,0.452,0.47100000000000003,0.459,0.454,0.008524474568362955,0,2,3342336,send_recv,1,8
199,0.458,0.46900000000000003,0.464,0.465,0.004546060565661956,0,2,3375104,send_recv,1,8
200,0.458,0.483,0.4696666666666667,0.468,0.010274023338281613,0,2,3407872,send_recv,1,8
201,0.452,0.47200000000000003,0.4653333333333334,0.47200000000000003,0.009428090415820642,0,2,3440640,send_recv,1,8
202,0.46900000000000003,0.486,0.4776666666666667,0.47800000000000004,0.006944222218666536,0,2,3473408,send_recv,1,8
203,0.468,0.487,0.47500000000000003,0.47000000000000003,0.008524474568362929,0,2,3506176,send_recv,1,8
204,0.465,0.485,0.47700000000000004,0.481,0.008640987597877129,0,2,3538944,send_recv,1,8
205,0.47400000000000003,0.517,0.49300000000000005,0.488,0.017907168024751053,0,2,3571712,send_recv,1,8
206,0.47500000000000003,0.508,0.49066666666666664,0.489,0.013523641850067188,0,2,3604480,send_recv,1,8
207,0.483,0.503,0.49533333333333335,0.5,0.008806563209081946,0,2,3637248,send_recv,1,8
208,0.495,0.535,0.5106666666666667,0.502,0.017441967269268187,0,2,3670016,send_recv,1,8
209,0.493,0.521,0.5073333333333333,0.508,0.011440668201153687,0,2,3702784,send_recv,1,8
210,0.5,0.519,0.5073333333333333,0.503,0.008339997335464543,0,2,3735552,send_recv,1,8
211,0.501,0.525,0.5113333333333333,0.508,0.010077477638553992,0,2,3768320,send_recv,1,8
212,0.508,0.512,0.5103333333333334,0.511,0.0016996731711975963,0,2,3801088,send_recv,1,8
213,0.508,0.518,0.514,0.516,0.0043204937989385775,0,2,3833856,send_recv,1,8
214,0.517,0.531,0.524,0.524,0.005715476066494087,0,2,3866624,send_recv,1,8
215,0.522,0.526,0.524,0.524,0.0016329931618554536,0,2,3899392,send_recv,1,8
216,0.536,0.552,0.5443333333333333,0.545,0.00654896090146284,0,2,3932160,send_recv,1,8
217,0.528,0.547,0.5386666666666667,0.541,0.007930251502246887,0,2,3964928,send_recv,1,8
218,0.542,0.545,0.543,0.542,0.0014142135623730963,0,2,3997696,send_recv,1,8
219,0.534,0.552,0.546,0.552,0.008485281374238578,0,2,4030464,send_recv,1,8
220,0.538,0.547,0.5426666666666667,0.543,0.0036817870057290905,0,2,4063232,send_recv,1,8
221,0.556,0.56,0.5583333333333335,0.559,0.0016996731711975963,0,2,4096000,send_recv,1,8
222,0.552,0.561,0.5576666666666666,0.56,0.004027681991198194,0,2,4128768,send_recv,1,8
223,0.552,0.5680000000000001,0.5596666666666668,0.559,0.00654896090146284,0,2,4161536,send_recv,1,8
224,0.556,0.5680000000000001,0.5626666666666668,0.5640000000000001,0.004988876515698593,0,2,4194304,send_recv,1,8
225,0.556,0.59,0.5733333333333334,0.5740000000000001,0.013888444437333076,0,2,4227072,send_recv,1,8
226,0.5750000000000001,0.587,0.5806666666666667,0.58,0.004921607686744428,0,2,4259840,send_recv,1,8
227,0.5710000000000001,0.592,0.5826666666666668,0.585,0.008730533902472488,0,2,4292608,send_recv,1,8
228,0.5760000000000001,0.582,0.5783333333333333,0.577,0.00262466929133724,0,2,4325376,send_recv,1,8
229,0.5680000000000001,0.59,0.5773333333333334,0.5740000000000001,0.00928559218478937,0,2,4358144,send_recv,1,8
230,0.599,0.611,0.6043333333333333,0.603,0.004988876515698593,0,2,4390912,send_recv,1,8
231,0.59,0.607,0.596,0.591,0.007788880963698622,0,2,4423680,send_recv,1,8
232,0.591,0.611,0.6003333333333333,0.599,0.008219218670625309,0,2,4456448,send_recv,1,8
233,0.59,0.616,0.6056666666666667,0.611,0.011264496832477211,0,2,4489216,send_recv,1,8
234,0.603,0.625,0.6166666666666666,0.622,0.009741092797468313,0,2,4521984,send_recv,1,8
235,0.611,0.622,0.6183333333333333,0.622,0.005185449728701353,0,2,4554752,send_recv,1,8
236,0.614,0.639,0.6286666666666667,0.633,0.010656244908763863,0,2,4587520,send_recv,1,8
237,0.633,0.655,0.6406666666666667,0.634,0.010143416036468636,0,2,4620288,send_recv,1,8
238,0.621,0.642,0.63,0.627,0.008831760866327854,0,2,4653056,send_recv,1,8
239,0.638,0.649,0.6436666666666667,0.644,0.004496912521077351,0,2,4685824,send_recv,1,8
240,0.617,0.64,0.6293333333333334,0.631,0.009463379711052268,0,2,4718592,send_recv,1,8
241,0.646,0.652,0.648,0.646,0.002828427124746193,0,2,4751360,send_recv,1,8
242,0.639,0.647,0.6426666666666667,0.642,0.003299831645537225,0,2,4784128,send_recv,1,8
243,0.639,0.653,0.6453333333333333,0.644,0.005792715732327594,0,2,4816896,send_recv,1,8
244,0.648,0.674,0.6630000000000001,0.667,0.01098483803552273,0,2,4849664,send_recv,1,8
245,0.653,0.675,0.6616666666666667,0.657,0.009568466729604892,0,2,4882432,send_recv,1,8
246,0.655,0.665,0.6603333333333333,0.661,0.0041096093353126546,0,2,4915200,send_recv,1,8
247,0.671,0.684,0.6753333333333332,0.671,0.006128258770283417,0,2,4947968,send_recv,1,8
248,0.672,0.677,0.674,0.673,0.0021602468994692888,0,2,4980736,send_recv,1,8
249,0.667,0.679,0.673,0.673,0.00489897948556636,0,2,5013504,send_recv,1,8
250,0.686,0.6880000000000001,0.6869999999999999,0.687,0.0008164965809277268,0,2,5046272,send_recv,1,8
251,0.666,0.687,0.6763333333333333,0.676,0.008576453553512412,0,2,5079040,send_recv,1,8
252,0.674,0.6970000000000001,0.6846666666666668,0.683,0.009463379711052268,0,2,5111808,send_recv,1,8
253,0.6920000000000001,0.6980000000000001,0.6950000000000002,0.6950000000000001,0.00244948974278318,0,2,5144576,send_recv,1,8
254,0.685,0.705,0.6946666666666667,0.6940000000000001,0.008178562764256827,0,2,5177344,send_recv,1,8
255,0.683,0.707,0.6913333333333332,0.684,0.011085526098877219,0,2,5210112,send_recv,1,8
256,0.7020000000000001,0.715,0.7093333333333334,0.711,0.005436502143433318,0,2,5242880,send_recv,1,8
257,0.707,0.722,0.714,0.713,0.006164414002968982,0,2,5275648,send_recv,1,8
258,0.6980000000000001,0.721,0.7113333333333333,0.715,0.009741092797468263,0,2,5308416,send_recv,1,8
259,0.6980000000000001,0.723,0.7106666666666667,0.711,0.010208928554075666,0,2,5341184,send_recv,1,8
260,0.721,0.731,0.725,0.723,0.0043204937989385775,0,2,5373952,send_recv,1,8
261,0.725,0.728,0.727,0.728,0.0014142135623730965,0,2,5406720,send_recv,1,8
262,0.726,0.736,0.7319999999999999,0.734,0.0043204937989385775,0,2,5439488,send_recv,1,8
263,0.735,0.751,0.743,0.743,0.0065319726474218145,0,2,5472256,send_recv,1,8
264,0.726,0.75,0.735,0.729,0.01067707825203132,0,2,5505024,send_recv,1,8
265,0.729,0.765,0.7436666666666666,0.737,0.015434449203720314,0,2,5537792,send_recv,1,8
266,0.74,0.751,0.7463333333333333,0.748,0.004642796092394711,0,2,5570560,send_recv,1,8
267,0.743,0.749,0.7456666666666667,0.745,0.0024944382578492965,0,2,5603328,send_recv,1,8
268,0.73,0.769,0.751,0.754,0.016062378404209026,0,2,5636096,send_recv,1,8
269,0.737,0.768,0.7556666666666666,0.762,0.013424687043734857,0,2,5668864,send_recv,1,8
270,0.748,0.786,0.7643333333333334,0.759,0.015965240019770743,0,2,5701632,send_recv,1,8
271,0.755,0.778,0.766,0.765,0.0094162979278837,0,2,5734400,send_recv,1,8
272,0.752,0.779,0.7679999999999999,0.773,0.011575836902790236,0,2,5767168,send_recv,1,8
273,0.767,0.778,0.7719999999999999,0.771,0.004546060565661956,0,2,5799936,send_recv,1,8
274,0.761,0.797,0.7793333333333333,0.78,0.014704496666741864,0,2,5832704,send_recv,1,8
275,0.771,0.788,0.7789999999999999,0.778,0.006976149845485456,0,2,5865472,send_recv,1,8
276,0.784,0.804,0.7936666666666667,0.793,0.008178562764256872,0,2,5898240,send_recv,1,8
277,0.763,0.8,0.7866666666666666,0.797,0.016779617264870973,0,2,5931008,send_recv,1,8
